Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
20/12/2006;01:56:00;0.336;0.356;242.44;1.5;0.0;0.0;0.0
20/12/2006;01:57:00;0.247;0.082;242.1;1.1;0.0;0.0;0.0
20/12/2006;01:58:00;0.59;0.155;247.09;2.5;0.0;0.0;10.0
20/12/2006;01:59:00;0.361;0.231;237.65;1.6;0.0;0.0;0.0
20/12/2006;02:00:00;0.517;0.318;248.44;2.2;0.0;0.0;9.0
20/12/2006;02:01:00;0.482;0.092;242.41;2.1;0.0;0.0;7.0
20/12/2006;02:02:00;0.385;0.181;243.81;1.7;0.0;0.0;0.0
20/12/2006;02:03:00;0.544;0.184;241.31;2.4;0.0;0.0;5.0
20/12/2006;02:04:00;0.466;0.243;246.57;2.0;0.0;0.0;7.0
20/12/2006;02:05:00;0.695;0.317;240.95;3.0;0.0;0.0;14.0
20/12/2006;02:06:00;0.622;0.059;239.99;2.7;0.0;0.0;9.0
20/12/2006;02:07:00;0.213;0.142;241.21;0.9;0.0;0.0;0.0
20/12/2006;02:08:00;0.486;0.123;240.35;2.1;0.0;0.0;5.0
20/12/2006;02:09:00;0.64;0.276;240.22;2.8;0.0;0.0;17.0
20/12/2006;02:10:00;0.262;0.309;240.25;1.1;0.0;0.0;0.0
20/12/2006;02:11:00;0.628;0.336;237.54;2.8;0.0;0.0;9.0
20/12/2006;02:12:00;0.268;0.337;242.54;1.2;0.0;2.0;0.0
20/12/2006;02:13:00;0.476;0.13;236.79;2.1;0.0;0.0;14.0
20/12/2006;02:14:00;0.423;0.298;241.61;1.8;0.0;0.0;12.0
20/12/2006;02:15:00;0.667;0.099;238.87;2.9;0.0;0.0;3.0
20/12/2006;02:16:00;0.38;0.2;244.62;1.6;0.0;0.0;0.0
20/12/2006;02:17:00;0.326;0.157;241.57;1.4;0.0;0.0;0.0
20/12/2006;02:18:00;0.372;0.343;242.11;1.6;0.0;0.0;0.0
20/12/2006;02:19:00;0.698;0.175;236.65;3.1;0.0;0.0;14.0
20/12/2006;02:20:00;0.616;0.109;239.98;2.7;0.0;0.0;14.0
20/12/2006;02:21:00;0.343;0.265;239.28;1.5;0.0;0.0;0.0
20/12/2006;02:22:00;0.451;0.192;236.82;2.0;0.0;0.0;16.0
20/12/2006;02:23:00;0.676;0.272;242.08;2.9;0.0;0.0;12.0
20/12/2006;02:24:00;0.687;0.184;243.42;3.0;0.0;0.0;13.0
20/12/2006;02:25:00;0.437;0.181;245.39;1.9;0.0;0.0;14.0
20/12/2006;02:26:00;0.581;0.191;240.43;2.5;0.0;0.0;14.0
20/12/2006;02:27:00;0.312;0.243;239.65;1.4;0.0;0.0;0.0
20/12/2006;02:28:00;0.552;0.278;245.21;2.4;0.0;0.0;8.0
20/12/2006;02:29:00;0.516;0.069;238.19;2.3;0.0;0.0;11.0
20/12/2006;02:30:00;0.537;0.3;238.39;2.4;0.0;0.0;15.0
20/12/2006;02:31:00;0.68;0.335;239.0;3.0;0.0;0.0;10.0
20/12/2006;02:32:00;0.605;0.059;237.05;2.7;0.0;0.0;12.0
20/12/2006;02:33:00;0.215;0.106;242.74;0.9;0.0;0.0;0.0
20/12/2006;02:34:00;0.36;0.152;236.46;1.6;0.0;0.0;0.0
20/12/2006;02:35:00;0.491;0.066;239.71;2.2;0.0;0.0;14.0
20/12/2006;02:36:00;0.207;0.052;237.5;0.9;0.0;0.0;0.0
20/12/2006;02:37:00;0.457;0.11;241.9;2.0;0.0;0.0;16.0
20/12/2006;02:38:00;0.688;0.361;242.45;3.0;0.0;0.0;13.0
20/12/2006;02:39:00;0.349;0.317;243.6;1.5;0.0;0.0;0.0
20/12/2006;02:40:00;0.278;0.107;239.89;1.2;0.0;0.0;0.0
20/12/2006;02:41:00;0.303;0.153;244.16;1.3;0.0;0.0;0.0
20/12/2006;02:42:00;0.449;0.335;239.58;2.0;0.0;0.0;3.0
20/12/2006;02:43:00;0.585;0.206;245.32;2.5;0.0;2.0;11.0
20/12/2006;02:44:00;0.328;0.2;242.21;1.4;0.0;0.0;0.0
20/12/2006;02:45:00;0.291;0.346;234.31;1.3;0.0;0.0;0.0
20/12/2006;02:46:00;0.441;0.176;244.75;1.9;0.0;0.0;18.0
20/12/2006;02:47:00;0.449;0.201;242.65;1.9;0.0;0.0;9.0
20/12/2006;02:48:00;0.285;0.165;234.22;1.3;0.0;0.0;0.0
20/12/2006;02:49:00;0.322;0.067;243.86;1.4;0.0;0.0;0.0
20/12/2006;02:50:00;0.659;0.099;245.23;2.8;0.0;0.0;10.0
20/12/2006;02:51:00;0.645;0.155;249.24;2.7;0.0;0.0;14.0
20/12/2006;02:52:00;0.288;0.253;241.36;1.3;0.0;0.0;0.0
20/12/2006;02:53:00;0.393;0.181;237.5;1.7;0.0;0.0;0.0
20/12/2006;02:54:00;0.33;0.296;233.97;1.5;0.0;0.0;0.0
20/12/2006;02:55:00;0.666;0.237;244.47;2.9;0.0;0.0;8.0
20/12/2006;02:56:00;0.311;0.063;248.12;1.3;0.0;0.0;0.0
20/12/2006;02:57:00;0.618;0.369;240.92;2.7;0.0;0.0;4.0
20/12/2006;02:58:00;0.663;0.071;241.37;2.9;0.0;0.0;8.0
20/12/2006;02:59:00;0.455;0.355;243.08;2.0;0.0;1.0;16.0
20/12/2006;03:00:00;0.302;0.288;235.03;1.4;0.0;0.0;0.0
20/12/2006;03:01:00;0.666;0.293;245.31;2.9;0.0;0.0;7.0
20/12/2006;03:02:00;0.661;0.298;240.62;2.9;0.0;0.0;11.0
20/12/2006;03:03:00;0.42;0.071;238.33;1.9;0.0;0.0;14.0
20/12/2006;03:04:00;0.693;0.349;243.77;3.0;0.0;0.0;14.0
20/12/2006;03:05:00;0.363;0.109;242.4;1.6;0.0;1.0;0.0
20/12/2006;03:06:00;0.588;0.12;237.52;2.6;0.0;0.0;10.0
20/12/2006;03:07:00;0.608;0.103;240.81;2.7;0.0;0.0;6.0
20/12/2006;03:08:00;0.441;0.285;246.19;1.9;0.0;0.0;10.0
20/12/2006;03:09:00;0.513;0.28;238.8;2.3;0.0;0.0;8.0
20/12/2006;03:10:00;0.382;0.101;243.44;1.7;0.0;0.0;0.0
20/12/2006;03:11:00;0.641;0.156;240.07;2.8;0.0;0.0;8.0
20/12/2006;03:12:00;?;?;?;?;?;?;?
20/12/2006;03:13:00;0.584;0.329;240.84;2.6;0.0;0.0;17.0
20/12/2006;03:14:00;0.378;0.318;237.1;1.7;0.0;0.0;0.0
20/12/2006;03:15:00;0.375;0.254;240.16;1.6;0.0;0.0;0.0
20/12/2006;03:16:00;0.405;0.318;237.5;1.8;0.0;0.0;6.0
20/12/2006;03:17:00;0.275;0.083;240.82;1.2;0.0;2.0;0.0
20/12/2006;03:18:00;0.675;0.069;233.64;3.0;0.0;0.0;8.0
20/12/2006;03:19:00;0.668;0.062;238.65;2.9;0.0;0.0;10.0
20/12/2006;03:20:00;2.364;0.397;236.26;10.5;0.0;0.0;21.0
20/12/2006;03:21:00;0.33;0.076;239.13;1.5;0.0;0.0;0.0
20/12/2006;03:22:00;0.586;0.188;241.89;2.6;0.0;0.0;8.0
20/12/2006;03:23:00;0.668;0.315;243.76;2.9;0.0;0.0;14.0
20/12/2006;03:24:00;0.314;0.23;241.99;1.4;0.0;0.0;0.0
20/12/2006;03:25:00;0.66;0.09;239.37;2.9;0.0;0.0;7.0
20/12/2006;03:26:00;0.442;0.33;238.16;2.0;0.0;0.0;6.0
20/12/2006;03:27:00;4.771;0.076;240.82;20.9;0.0;0.0;24.0
20/12/2006;03:28:00;0.439;0.229;241.46;1.9;0.0;0.0;11.0
20/12/2006;03:29:00;0.688;0.059;241.89;3.0;0.0;0.0;14.0
20/12/2006;03:30:00;0.257;0.186;238.19;1.1;0.0;0.0;0.0
20/12/2006;03:31:00;0.302;0.215;249.19;1.3;0.0;0.0;0.0
20/12/2006;03:32:00;0.35;0.264;238.14;1.5;0.0;0.0;0.0
20/12/2006;03:33:00;0.257;0.216;244.64;1.1;0.0;0.0;0.0
20/12/2006;03:34:00;0.596;0.177;242.88;2.6;0.0;0.0;4.0
20/12/2006;03:35:00;0.439;0.126;239.63;1.9;0.0;0.0;2.0
20/12/2006;03:36:00;0.337;0.166;241.82;1.5;0.0;0.0;0.0
20/12/2006;03:37:00;0.664;0.32;240.08;2.9;0.0;0.0;7.0
20/12/2006;03:38:00;0.534;0.122;240.08;2.3;0.0;2.0;17.0
20/12/2006;03:39:00;0.206;0.277;234.98;0.9;0.0;0.0;0.0
20/12/2006;03:40:00;0.475;0.154;237.0;2.1;0.0;0.0;17.0
20/12/2006;03:41:00;0.263;0.319;239.09;1.2;0.0;0.0;0.0
20/12/2006;03:42:00;0.505;0.331;249.16;2.1;0.0;0.0;5.0
20/12/2006;03:43:00;0.596;0.17;243.83;2.6;0.0;0.0;6.0
20/12/2006;03:44:00;0.493;0.232;242.67;2.1;0.0;0.0;13.0
20/12/2006;03:45:00;0.658;0.232;240.77;2.9;0.0;0.0;7.0
20/12/2006;03:46:00;0.526;0.298;242.91;2.3;0.0;0.0;17.0
20/12/2006;03:47:00;0.494;0.122;231.83;2.2;0.0;0.0;10.0
20/12/2006;03:48:00;0.419;0.061;236.65;1.9;0.0;0.0;15.0
20/12/2006;03:49:00;0.688;0.295;240.81;3.0;0.0;0.0;6.0
20/12/2006;03:50:00;0.531;0.097;234.57;2.4;0.0;0.0;13.0
20/12/2006;03:51:00;0.57;0.058;245.34;2.4;0.0;0.0;5.0
20/12/2006;03:52:00;0.675;0.101;237.87;3.0;0.0;0.0;1.0
20/12/2006;03:53:00;0.535;0.187;240.49;2.3;0.0;0.0;9.0
20/12/2006;03:54:00;0.492;0.354;244.06;2.1;0.0;0.0;12.0
20/12/2006;03:55:00;0.558;0.321;239.64;2.5;0.0;0.0;12.0
20/12/2006;03:56:00;0.536;0.209;239.51;2.4;0.0;0.0;15.0
20/12/2006;03:57:00;0.571;0.252;235.51;2.6;0.0;0.0;10.0
20/12/2006;03:58:00;3.806;0.358;242.11;16.5;0.0;0.0;11.0
20/12/2006;03:59:00;0.424;0.092;241.0;1.9;0.0;0.0;8.0
20/12/2006;04:00:00;4.753;0.288;247.87;20.2;0.0;0.0;21.0
20/12/2006;04:01:00;0.585;0.364;238.22;2.6;0.0;0.0;4.0
20/12/2006;04:02:00;0.437;0.053;244.49;1.9;0.0;0.0;15.0
20/12/2006;04:03:00;3.864;0.354;237.6;17.1;0.0;0.0;29.0
20/12/2006;04:04:00;0.667;0.093;238.8;2.9;0.0;0.0;7.0
20/12/2006;04:05:00;0.667;0.172;241.55;2.9;0.0;0.0;11.0
20/12/2006;04:06:00;0.322;0.296;239.33;1.4;0.0;0.0;0.0
20/12/2006;04:07:00;0.519;0.205;246.45;2.2;0.0;0.0;7.0
20/12/2006;04:08:00;?;?;?;?;?;?;?
20/12/2006;04:09:00;0.364;0.285;237.75;1.6;0.0;0.0;0.0
20/12/2006;04:10:00;0.47;0.155;236.55;2.1;0.0;0.0;5.0
20/12/2006;04:11:00;0.346;0.198;243.12;1.5;0.0;0.0;0.0
20/12/2006;04:12:00;0.208;0.164;243.95;0.9;0.0;0.0;0.0
20/12/2006;04:13:00;0.668;0.132;240.36;2.9;0.0;0.0;8.0
20/12/2006;04:14:00;0.257;0.164;241.1;1.1;0.0;0.0;0.0
20/12/2006;04:15:00;0.315;0.27;236.46;1.4;0.0;1.0;0.0
20/12/2006;04:16:00;0.368;0.347;242.5;1.6;0.0;0.0;0.0
20/12/2006;04:17:00;4.698;0.325;237.76;20.8;0.0;0.0;22.0
20/12/2006;04:18:00;0.321;0.159;234.14;1.4;0.0;0.0;0.0
20/12/2006;04:19:00;0.612;0.346;241.52;2.7;0.0;0.0;5.0
20/12/2006;04:20:00;0.27;0.163;245.41;1.2;0.0;0.0;0.0
20/12/2006;04:21:00;4.073;0.17;245.79;17.4;0.0;0.0;22.0
20/12/2006;04:22:00;0.336;0.295;242.95;1.5;0.0;0.0;0.0
20/12/2006;04:23:00;0.401;0.242;241.46;1.7;0.0;0.0;5.0
20/12/2006;04:24:00;4.309;0.446;235.67;19.2;0.0;0.0;26.0
20/12/2006;04:25:00;0.568;0.105;239.7;2.5;0.0;0.0;7.0
20/12/2006;04:26:00;0.225;0.341;243.28;1.0;0.0;0.0;0.0
20/12/2006;04:27:00;0.207;0.348;247.23;0.9;0.0;0.0;0.0
20/12/2006;04:28:00;0.251;0.122;235.31;1.1;0.0;0.0;0.0
20/12/2006;04:29:00;0.501;0.226;239.82;2.2;0.0;0.0;5.0
20/12/2006;04:30:00;0.698;0.128;241.91;3.0;0.0;0.0;7.0
20/12/2006;04:31:00;0.264;0.205;236.47;1.2;0.0;0.0;0.0
20/12/2006;04:32:00;0.643;0.212;244.17;2.8;0.0;0.0;11.0
20/12/2006;04:33:00;2.49;0.274;235.2;11.1;0.0;0.0;27.0
20/12/2006;04:34:00;0.245;0.204;240.6;1.1;0.0;0.0;0.0
20/12/2006;04:35:00;0.339;0.344;246.07;1.5;0.0;0.0;0.0
20/12/2006;04:36:00;0.648;0.324;243.81;2.8;0.0;0.0;3.0
20/12/2006;04:37:00;0.331;0.263;236.27;1.5;0.0;0.0;0.0
20/12/2006;04:38:00;0.569;0.365;240.79;2.5;0.0;0.0;12.0
20/12/2006;04:39:00;0.599;0.123;240.36;2.6;0.0;2.0;9.0
20/12/2006;04:40:00;0.21;0.219;237.26;0.9;0.0;0.0;0.0
20/12/2006;04:41:00;0.396;0.103;245.55;1.7;0.0;0.0;0.0
20/12/2006;04:42:00;?;?;?;?;?;?;?
20/12/2006;04:43:00;0.341;0.148;237.3;1.5;0.0;0.0;0.0
20/12/2006;04:44:00;0.335;0.187;242.92;1.5;0.0;0.0;0.0
20/12/2006;04:45:00;0.371;0.113;242.9;1.6;0.0;0.0;0.0
20/12/2006;04:46:00;0.276;0.216;246.72;1.2;0.0;0.0;0.0
20/12/2006;04:47:00;0.204;0.135;238.41;0.9;0.0;0.0;0.0
20/12/2006;04:48:00;0.381;0.202;244.04;1.6;0.0;0.0;0.0
20/12/2006;04:49:00;0.455;0.327;240.94;2.0;0.0;0.0;13.0
20/12/2006;04:50:00;0.435;0.111;239.08;1.9;0.0;0.0;12.0
20/12/2006;04:51:00;0.668;0.133;245.4;2.9;0.0;0.0;4.0
20/12/2006;04:52:00;0.277;0.19;243.73;1.2;0.0;0.0;0.0
20/12/2006;04:53:00;0.368;0.21;239.09;1.6;0.0;0.0;0.0
20/12/2006;04:54:00;0.346;0.353;238.55;1.5;0.0;0.0;0.0
20/12/2006;04:55:00;0.688;0.248;238.07;3.0;0.0;0.0;2.0
20/12/2006;04:56:00;0.373;0.101;244.25;1.6;0.0;0.0;0.0
20/12/2006;04:57:00;0.33;0.35;236.96;1.5;0.0;2.0;0.0
20/12/2006;04:58:00;0.525;0.257;241.32;2.3;0.0;0.0;8.0
20/12/2006;04:59:00;0.556;0.087;242.79;2.4;0.0;0.0;1.0
20/12/2006;05:00:00;0.221;0.26;241.18;1.0;0.0;0.0;0.0
20/12/2006;05:01:00;0.532;0.083;242.9;2.3;0.0;1.0;6.0
20/12/2006;05:02:00;0.279;0.217;245.2;1.2;0.0;0.0;0.0
20/12/2006;05:03:00;0.547;0.257;236.04;2.4;0.0;0.0;4.0
20/12/2006;05:04:00;0.338;0.329;237.1;1.5;0.0;0.0;0.0
20/12/2006;05:05:00;0.33;0.15;239.24;1.5;0.0;0.0;0.0
20/12/2006;05:06:00;0.389;0.208;242.13;1.7;0.0;0.0;0.0
20/12/2006;05:07:00;0.399;0.18;238.87;1.8;0.0;0.0;0.0
20/12/2006;05:08:00;0.272;0.204;239.71;1.2;0.0;0.0;0.0
20/12/2006;05:09:00;0.252;0.357;239.5;1.1;0.0;0.0;0.0
20/12/2006;05:10:00;0.413;0.347;241.28;1.8;0.0;0.0;3.0
20/12/2006;05:11:00;0.345;0.321;237.94;1.5;0.0;0.0;0.0
20/12/2006;05:12:00;0.448;0.176;239.11;2.0;0.0;2.0;11.0
20/12/2006;05:13:00;0.292;0.215;234.37;1.3;0.0;0.0;0.0
20/12/2006;05:14:00;0.69;0.231;241.13;3.0;0.0;0.0;17.0
20/12/2006;05:15:00;0.221;0.196;236.73;1.0;0.0;0.0;0.0
20/12/2006;05:16:00;0.687;0.143;241.0;3.0;0.0;0.0;11.0
20/12/2006;05:17:00;0.213;0.31;241.38;0.9;0.0;0.0;0.0
20/12/2006;05:18:00;2.417;0.128;239.29;10.6;0.0;0.0;26.0
20/12/2006;05:19:00;0.424;0.219;238.66;1.9;0.0;0.0;4.0
20/12/2006;05:20:00;0.431;0.331;242.51;1.9;0.0;0.0;5.0
20/12/2006;05:21:00;0.427;0.354;240.11;1.9;0.0;0.0;2.0
20/12/2006;05:22:00;0.535;0.227;247.24;2.3;0.0;0.0;16.0
20/12/2006;05:23:00;0.52;0.179;238.74;2.3;0.0;0.0;11.0
20/12/2006;05:24:00;0.226;0.244;241.75;1.0;0.0;0.0;0.0
20/12/2006;05:25:00;0.308;0.237;239.07;1.4;0.0;0.0;0.0
20/12/2006;05:26:00;0.375;0.254;239.25;1.6;0.0;0.0;0.0
20/12/2006;05:27:00;0.47;0.057;238.72;2.1;0.0;0.0;14.0
20/12/2006;05:28:00;0.509;0.112;239.12;2.2;0.0;0.0;2.0
20/12/2006;05:29:00;0.381;0.208;241.42;1.7;0.0;0.0;0.0
20/12/2006;05:30:00;0.255;0.258;238.61;1.1;0.0;0.0;0.0
20/12/2006;05:31:00;0.403;0.245;239.58;1.8;0.0;0.0;17.0
20/12/2006;05:32:00;0.293;0.186;246.61;1.3;0.0;0.0;0.0
20/12/2006;05:33:00;0.304;0.281;240.3;1.3;0.0;0.0;0.0
20/12/2006;05:34:00;0.619;0.09;241.67;2.7;0.0;0.0;4.0
20/12/2006;05:35:00;0.232;0.189;241.39;1.0;0.0;0.0;0.0
20/12/2006;05:36:00;0.358;0.129;240.02;1.6;0.0;0.0;0.0
20/12/2006;05:37:00;0.214;0.326;242.13;0.9;0.0;2.0;0.0
20/12/2006;05:38:00;0.366;0.3;241.13;1.6;0.0;0.0;0.0
20/12/2006;05:39:00;0.382;0.199;243.8;1.6;0.0;0.0;0.0
20/12/2006;05:40:00;0.332;0.345;242.0;1.4;0.0;0.0;0.0
20/12/2006;05:41:00;0.579;0.084;242.46;2.5;0.0;0.0;7.0
20/12/2006;05:42:00;0.284;0.35;238.48;1.3;0.0;0.0;0.0
20/12/2006;05:43:00;3.528;0.27;243.39;15.3;0.0;0.0;12.0
20/12/2006;05:44:00;0.541;0.321;235.13;2.4;0.0;0.0;4.0
20/12/2006;05:45:00;0.358;0.335;241.04;1.6;0.0;0.0;0.0
20/12/2006;05:46:00;0.662;0.282;236.6;2.9;0.0;0.0;3.0
20/12/2006;05:47:00;0.359;0.081;243.81;1.5;0.0;0.0;0.0
20/12/2006;05:48:00;0.258;0.299;239.65;1.1;0.0;0.0;0.0
20/12/2006;05:49:00;0.308;0.341;243.62;1.3;0.0;0.0;0.0
20/12/2006;05:50:00;0.435;0.276;246.44;1.9;0.0;1.0;11.0
20/12/2006;05:51:00;0.672;0.227;244.5;2.9;0.0;0.0;15.0
20/12/2006;05:52:00;0.204;0.351;243.94;0.9;0.0;0.0;0.0
20/12/2006;05:53:00;0.214;0.25;242.81;0.9;0.0;1.0;0.0
20/12/2006;05:54:00;0.307;0.08;245.12;1.3;0.0;0.0;0.0
20/12/2006;05:55:00;0.215;0.148;239.47;0.9;0.0;0.0;0.0
20/12/2006;05:56:00;0.619;0.063;236.51;2.8;0.0;0.0;17.0
20/12/2006;05:57:00;0.345;0.175;238.79;1.5;0.0;2.0;0.0
20/12/2006;05:58:00;0.61;0.146;245.43;2.6;0.0;0.0;14.0
20/12/2006;05:59:00;0.68;0.323;245.31;2.9;0.0;0.0;5.0
20/12/2006;06:00:00;1.244;0.19;238.44;5.5;0.0;0.0;13.0
20/12/2006;06:01:00;1.98;0.381;241.8;8.6;0.0;0.0;12.0
20/12/2006;06:02:00;0.911;0.14;244.44;3.9;0.0;0.0;11.0
20/12/2006;06:03:00;1.679;0.111;242.11;7.3;0.0;0.0;23.0
20/12/2006;06:04:00;1.006;0.219;238.28;4.4;0.0;0.0;5.0
20/12/2006;06:05:00;1.853;0.341;242.09;8.1;0.0;1.0;16.0
20/12/2006;06:06:00;0.945;0.125;248.09;4.0;0.0;0.0;5.0
20/12/2006;06:07:00;1.697;0.336;239.9;7.4;0.0;0.0;24.0
20/12/2006;06:08:00;?;?;?;?;?;?;?
20/12/2006;06:09:00;1.638;0.281;236.71;7.3;0.0;0.0;16.0
20/12/2006;06:10:00;0.875;0.304;239.87;3.8;0.0;0.0;1.0
20/12/2006;06:11:00;1.743;0.399;238.42;7.7;0.0;0.0;15.0
20/12/2006;06:12:00;1.112;0.332;237.96;4.9;0.0;0.0;9.0
20/12/2006;06:13:00;5.306;0.307;236.91;23.6;0.0;0.0;15.0
20/12/2006;06:14:00;1.978;0.37;245.48;8.5;0.0;2.0;25.0
20/12/2006;06:15:00;0.826;0.092;239.29;3.6;0.0;0.0;9.0
20/12/2006;06:16:00;1.833;0.26;243.65;7.9;0.0;0.0;25.0
20/12/2006;06:17:00;0.846;0.354;241.48;3.7;0.0;0.0;13.0
20/12/2006;06:18:00;1.507;0.128;241.78;6.6;0.0;0.0;22.0
20/12/2006;06:19:00;1.203;0.27;243.29;5.2;0.0;0.0;25.0
20/12/2006;06:20:00;2.091;0.398;242.39;9.1;0.0;0.0;24.0
20/12/2006;06:21:00;2.049;0.245;235.69;9.2;0.0;0.0;17.0
20/12/2006;06:22:00;0.925;0.369;239.73;4.1;0.0;0.0;9.0
20/12/2006;06:23:00;1.644;0.11;241.67;7.2;0.0;0.0;12.0
20/12/2006;06:24:00;1.48;0.058;239.12;6.5;0.0;0.0;26.0
20/12/2006;06:25:00;1.282;0.202;236.45;5.7;0.0;0.0;28.0
20/12/2006;06:26:00;1.065;0.22;243.03;4.6;0.0;0.0;4.0
20/12/2006;06:27:00;1.711;0.231;240.61;7.5;0.0;0.0;27.0
20/12/2006;06:28:00;0.817;0.065;247.79;3.5;0.0;0.0;16.0
20/12/2006;06:29:00;1.317;0.079;240.13;5.8;0.0;0.0;29.0
20/12/2006;06:30:00;2.195;0.412;238.25;9.7;0.0;0.0;14.0
20/12/2006;06:31:00;1.697;0.362;238.11;7.5;0.0;0.0;23.0
20/12/2006;06:32:00;1.651;0.27;239.44;7.3;0.0;0.0;23.0
20/12/2006;06:33:00;1.095;0.207;241.68;4.8;0.0;0.0;17.0
20/12/2006;06:34:00;0.9;0.082;245.84;3.9;0.0;0.0;3.0
20/12/2006;06:35:00;0.903;0.071;243.61;3.9;0.0;0.0;14.0
20/12/2006;06:36:00;2.016;0.268;241.32;8.8;0.0;0.0;26.0
20/12/2006;06:37:00;1.796;0.119;244.11;7.7;0.0;0.0;26.0
20/12/2006;06:38:00;1.581;0.24;244.77;6.8;0.0;0.0;23.0
20/12/2006;06:39:00;0.883;0.304;238.86;3.9;0.0;0.0;3.0
20/12/2006;06:40:00;2.178;0.266;239.8;9.6;0.0;0.0;20.0
20/12/2006;06:41:00;1.037;0.382;233.92;4.7;0.0;0.0;3.0
20/12/2006;06:42:00;1.522;0.337;244.35;6.6;0.0;0.0;11.0
20/12/2006;06:43:00;1.125;0.337;239.19;5.0;0.0;0.0;14.0
20/12/2006;06:44:00;1.556;0.279;245.6;6.7;0.0;0.0;18.0
20/12/2006;06:45:00;1.124;0.13;241.09;4.9;0.0;0.0;6.0
20/12/2006;06:46:00;1.979;0.071;241.9;8.6;0.0;0.0;27.0
20/12/2006;06:47:00;1.249;0.176;238.56;5.5;0.0;0.0;14.0
20/12/2006;06:48:00;1.813;0.335;237.72;8.0;0.0;2.0;13.0
20/12/2006;06:49:00;1.125;0.075;245.49;4.8;0.0;0.0;9.0
20/12/2006;06:50:00;1.575;0.176;238.61;6.9;0.0;0.0;17.0
20/12/2006;06:51:00;2.189;0.169;238.11;9.7;0.0;0.0;14.0
20/12/2006;06:52:00;1.881;0.208;246.42;8.0;0.0;0.0;11.0
20/12/2006;06:53:00;1.777;0.379;244.32;7.7;0.0;0.0;24.0
20/12/2006;06:54:00;2.198;0.277;243.05;9.5;0.0;0.0;14.0
20/12/2006;06:55:00;1.486;0.347;240.76;6.5;0.0;0.0;22.0
20/12/2006;06:56:00;0.812;0.212;241.9;3.5;0.0;0.0;5.0
20/12/2006;06:57:00;1.935;0.374;242.89;8.4;0.0;0.0;20.0
20/12/2006;06:58:00;1.001;0.115;239.2;4.4;0.0;0.0;18.0
20/12/2006;06:59:00;1.218;0.37;240.92;5.3;0.0;0.0;16.0
20/12/2006;07:00:00;4.068;0.313;243.82;17.6;0.0;0.0;16.0
20/12/2006;07:01:00;2.723;0.232;239.69;12.0;0.0;0.0;29.0
20/12/2006;07:02:00;6.459;0.353;239.53;28.4;0.0;0.0;22.0
20/12/2006;07:03:00;2.553;0.184;244.29;11.0;0.0;0.0;24.0
20/12/2006;07:04:00;3.84;0.402;238.9;16.9;0.0;0.0;15.0
20/12/2006;07:05:00;2.584;0.44;240.61;11.3;0.0;0.0;26.0
20/12/2006;07:06:00;2.507;0.426;235.7;11.2;0.0;0.0;28.0
20/12/2006;07:07:00;3.97;0.456;245.0;17.1;0.0;0.0;25.0
20/12/2006;07:08:00;3.154;0.112;238.6;13.9;0.0;0.0;19.0
20/12/2006;07:09:00;3.567;0.082;242.02;15.5;0.0;0.0;26.0
20/12/2006;07:10:00;3.896;0.332;240.65;17.0;0.0;2.0;10.0
20/12/2006;07:11:00;2.412;0.417;238.34;10.7;0.0;1.0;11.0
20/12/2006;07:12:00;1.854;0.15;243.79;8.0;0.0;0.0;22.0
20/12/2006;07:13:00;3.701;0.466;241.89;16.1;0.0;0.0;10.0
20/12/2006;07:14:00;3.124;0.404;238.03;13.8;0.0;0.0;13.0
20/12/2006;07:15:00;1.945;0.25;239.37;8.6;0.0;0.0;12.0
20/12/2006;07:16:00;2.21;0.351;236.7;9.8;0.0;0.0;13.0
20/12/2006;07:17:00;1.944;0.192;240.47;8.5;0.0;0.0;16.0
20/12/2006;07:18:00;3.883;0.099;241.4;16.9;0.0;0.0;11.0
20/12/2006;07:19:00;2.459;0.243;241.32;10.7;0.0;0.0;14.0
20/12/2006;07:20:00;3.755;0.354;235.71;16.8;0.0;0.0;25.0
20/12/2006;07:21:00;2.394;0.211;243.64;10.3;0.0;0.0;12.0
20/12/2006;07:22:00;4.01;0.32;241.88;17.5;0.0;0.0;24.0
20/12/2006;07:23:00;3.257;0.166;238.07;14.4;0.0;0.0;14.0
20/12/2006;07:24:00;1.962;0.347;247.92;8.3;0.0;0.0;18.0
20/12/2006;07:25:00;4.06;0.188;235.75;18.1;0.0;0.0;13.0
20/12/2006;07:26:00;3.596;0.302;241.02;15.7;0.0;0.0;15.0
20/12/2006;07:27:00;4.131;0.315;238.5;18.2;0.0;0.0;16.0
20/12/2006;07:28:00;3.626;0.435;247.1;15.4;0.0;0.0;28.0
20/12/2006;07:29:00;3.346;0.364;241.97;14.6;0.0;2.0;24.0
20/12/2006;07:30:00;3.399;0.259;237.25;15.1;0.0;0.0;26.0
20/12/2006;07:31:00;2.294;0.18;240.53;10.0;0.0;0.0;12.0
20/12/2006;07:32:00;2.094;0.256;242.59;9.1;0.0;0.0;18.0
20/12/2006;07:33:00;2.838;0.218;244.91;12.2;0.0;0.0;21.0
20/12/2006;07:34:00;2.193;0.107;242.35;9.5;0.0;0.0;22.0
20/12/2006;07:35:00;2.876;0.256;241.31;12.5;0.0;0.0;18.0
20/12/2006;07:36:00;2.565;0.3;240.55;11.2;0.0;0.0;18.0
